Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),2,4958-07,7,Franno,R Whearty,G Keane,24,6,9.1,N,Y,Y,N,49,125,1m 4f 20y,17,-, Good,73,0,-32,14,4.0,Y,Flat,Turf,56
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),14,800000-,-,Party Moon,G P Halpin,John J Maguire,304,7,9.8,N,N,N,N,56,16,1m 4f 20y,17,-, Good,55,0,7,15,16.0,Y,Flat,Turf,37
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),15,00206-0,0,Joven De Corazon,C D Maxwell,P Stafford,38,4,8.13,N,N,N,N,47,47,1m 4f 20y,17,-, Good,70,0,8,16,12.0,Y,Flat,Turf,30
Bellewstown,20230707,20:15,Prizm Handicap (47-65) (Div 2),13,24-4236,6,Bolero,Reserve 2,H Rogers,1,8,9.4,N,N,N,N,52,130,1m 4f 20y,17,-, Good,69,0,5,17,1.0,Y,Flat,Turf,57
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),5,9-3,3,Tango Man,Kevin Stott,P & O Cole,30,3,9.4,N,N,N,N,-,101,6f 212y,12,5, Good,92,-1,0,1,3.0,N,Flat,Turf,22
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),4,81,1,Final Credit,D Tudhope,D O'Meara,24,3,9.11,N,N,Y,N,-,210,6f 212y,12,5, Good,84,0,7,2,2.0,N,Flat,Turf,11
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),9,66,6,Sherood,Hector Crouch,E Walker,30,3,9.4,N,N,N,N,-,100,6f 212y,12,5, Good,83,-1,0,3,4.0,N,Flat,Turf,46
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),1,06,6,Wild Hoofer,Joshua Bryan,A Watson,11,3,9.4,N,N,N,N,-,100,6f 212y,12,5, Good,70,0,0,4,5.0,N,Flat,Turf,-
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),2,1,1,Poet Master,Sam James,K R Burke,14,3,9.11,N,N,Y,N,-,227,6f 212y,12,5, Good,89,0,4,5,1.0,N,Flat,Turf,28
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),10,7,7,Balmy Breese,Ben Sanderson,Sarah Hollinshead,11,3,9.4,N,N,N,N,-,73,6f 212y,12,5, Good,57,0,3,6,6.0,N,Flat,Turf,-
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),3,79,9,Rollz Royz,R Coakley,J Ferguson,17,3,9.4,N,N,N,N,-,67,6f 212y,12,5, Good,69,0,-1,7,7.0,N,Flat,Turf,24
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),12,-,-,Cover Up,Benoit D L Sayette,J & T Gosden,-,3,9.4,N,N,N,N,-,46,6f 212y,12,5, Good,0,0,0,8,8.0,N,Flat,Turf,-
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),7,-,-,Forceful Spirit,T E Whelan,Steph Hollinshead,-,3,9.4,N,N,N,N,-,46,6f 212y,12,5, Good,0,0,0,9,9.0,N,Flat,Turf,-
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),11,-,-,Smalleytime,Stefano Cherchi,K P De Foy,-,3,9.4,N,N,N,N,-,46,6f 212y,12,5, Good,0,0,0,10,10.0,N,Flat,Turf,-
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),6,-,-,Burrows Dream,Jason Hart,J Mackie,-,3,8.13,N,N,N,N,-,14,6f 212y,12,5, Good,0,0,0,11,11.0,N,Flat,Turf,-
Haydock,20230707,20:25,Join Racing TV Now Novice Stakes (GBB Race) (Class 5),8,-,-,Clash Of The Ash,A Mullen,T Davidson,-,3,8.13,N,N,N,N,-,14,6f 212y,12,5, Good,0,0,0,12,12.0,N,Flat,Turf,-
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,3/48-2,2,Our Girl Sal,Mr D G Lavery,Peter Fahey,32,5,11.11,N,N,N,N,-,119,2m 4f 150y,16,-, Good,91,0,11,1,2.0,N,Flat,Turf,69
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,1-2,2,Ma Bess,Mr J C Barry,T O'Brien,42,5,11.11,N,N,N,N,-,219,2m 4f 150y,16,-, Good,100,0,3,2,1.0,N,Flat,Turf,27
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,5,5,Aine Beag,Mr A P Ryan,J P Fahey,27,5,11.11,N,N,N,N,-,70,2m 4f 150y,16,-, Good,95,0,11,3,8.0,N,Flat,Turf,74
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,32-94,4,Iriskana,Mr P A King,S Curling,42,5,11.11,N,N,N,N,-,74,2m 4f 150y,16,-, Good,95,0,7,4,7.0,N,Flat,Turf,21
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,F7-S3,3,Marvel Star,Mr C Mullins,Ms M Mullins,24,5,11.11,N,N,N,N,-,89,2m 4f 150y,16,-, Good,101,0,7,5,3.0,N,Flat,Turf,33
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,75,5,Shanlaylin,Mr F Maguire,P A Fahy,24,5,11.11,N,N,N,N,-,70,2m 4f 150y,16,-, Good,99,0,7,6,9.0,N,Flat,Turf,46
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,65-,-,Fortunate Lighting,Mr R W Barron,C Byrnes,250,5,11.11,N,N,N,N,-,87,2m 4f 150y,16,-, Good,101,0,11,7,4.0,N,Flat,Turf,54
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,7/24348-,-,I Am Shadow,Mr H C Swan,Ciaran Murphy,78,5,11.11,N,N,N,N,-,74,2m 4f 150y,16,-, Good,101,0,7,8,6.0,N,Flat,Turf,75
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,F6-9,9,Another Red Cat,Reserve 1,D A McLoughlin,24,5,11.11,N,N,N,N,-,61,2m 4f 150y,16,-, Good,64,0,7,9,10.0,N,Flat,Turf,-
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,84/6UU-5,5,The Derry Girl,Mr S Cleary,P Croke,37,7,11.11,N,N,N,N,-,79,2m 4f 150y,16,-, Good,90,0,11,10,5.0,N,Flat,Turf,-
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,-,-,Friends,Mr P W Mullins,W P Mullins,-,5,11.11,N,N,N,N,-,24,2m 4f 150y,16,-, Good,0,0,0,11,11.0,N,Flat,Turf,-
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,-,-,Into The Unknown,Mr Paddy Hanlon,J J Hanlon,-,5,11.11,N,N,N,N,-,24,2m 4f 150y,16,-, Good,0,0,0,12,12.0,N,Flat,Turf,-
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,-,-,Kamama,Mr R Sugrue,N Dooly,-,6,11.11,N,N,N,N,-,21,2m 4f 150y,16,-, Good,0,0,0,13,16.0,N,Flat,Turf,-
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,-,-,Sister Emmanuel,Mr A Harvey,J M Burke,-,5,11.11,N,N,N,N,-,24,2m 4f 150y,16,-, Good,0,0,0,14,13.0,N,Flat,Turf,-
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,-,-,Bless The Moon,Reserve 2,Barry J Fitzgerald,-,5,11.11,N,N,N,N,-,24,2m 4f 150y,16,-, Good,0,0,0,15,14.0,N,Flat,Turf,-
Wexford,20230707,20:28,Mercedes-Benz Mares Flat Race,-,-,-,Mill House Creek,Reserve 3,Stephen Gerard Carey,-,5,11.11,N,N,N,N,-,24,2m 4f 150y,16,-, Good,0,0,0,16,15.0,N,Flat,Turf,-
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),9,628493,3,Revoquable,D Allan,T D Easterby,13,4,9.12,N,N,N,N,51,134,7f 96y,9,6, Good To Firm,63,0,9,1,4.0,Y,Flat,Turf,56
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),3,03-4332,2,Rockonmecca,Phil Dennis,M Dods,14,3,9.1,Y,N,N,N,57,223,7f 96y,9,6, Good To Firm,59,0,9,2,3.0,Y,Flat,Turf,43
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),8,886922,2,Rum Runner,J Fanning,G A Harker,14,8,9.7,N,N,Y,N,46,311,7f 96y,9,6, Good To Firm,61,0,12,3,1.0,Y,Flat,Turf,52
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),5,097-007,7,Wrenegade Lad,G Lee,P T Midgley,16,3,8.13,N,N,N,N,45,35,7f 96y,9,6, Good To Firm,60,0,-1,4,8.0,Y,Flat,Turf,15
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),1,878-521,1,Boom Boom Pow,Joe Leavy,Miss J S Davis,9,3,9.9,N,N,Y,N,56,296,7f 96y,9,6, Good To Firm,70,0,8,5,2.0,Y,Flat,Turf,47
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),7,067050,0,Temper Trap,Sean Kirrane,T D Easterby,2,6,10.2,N,N,Y,N,55,119,7f 96y,9,6, Good To Firm,61,-1,13,6,6.0,Y,Flat,Turf,39
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),2,5-70430,0,The Muffin Man,Laura Coughlan,Jessica Macey,19,3,9.5,N,N,N,N,52,122,7f 96y,9,6, Good To Firm,62,0,-3,7,5.0,Y,Flat,Turf,55
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),6,0/7-0700,0,Lil Bit Of Magic,Alexander Fielding,Simon Whitaker,39,4,9.7,N,N,N,N,45,52,7f 96y,9,6, Good To Firm,39,0,13,8,7.0,Y,Flat,Turf,-
Beverley,20230707,20:45,Churchill Tyres Handicap (Div 2) (Class 6),4,0/82907-,-,Jewel Of Kabeir,P Mulrennan,A Keatley,199,4,10.3,N,N,N,N,56,26,7f 96y,9,6, Good To Firm,55,0,14,9,9.0,Y,Flat,Turf,38
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),3,251112,2,Danzart,Sam James,Mrs Stella Barclay,13,5,9.1,N,N,Y,N,69,326,6f 212y,11,5, Good,81,0,5,1,1.0,Y,Flat,Turf,73
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),9,26700-3,3,Go Sing,Ryan Sexton,Miss J A Camacho,24,5,9.1,N,N,N,N,60,115,6f 212y,11,5, Good,80,0,-2,2,9.0,Y,Flat,Turf,71
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),7,114-112,2,Chifa,T E Whelan,E De Giles,21,6,9.6,N,N,Y,N,65,317,6f 212y,11,5, Good,79,0,7,3,2.0,Y,Flat,Turf,47
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),5,231254,4,Covert Mission,Benoit D L Sayette,K P De Foy,23,5,9.9,N,N,Y,N,68,174,6f 212y,11,5, Good,78,0,3,4,5.0,Y,Flat,Turf,60
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),1,54-7844,4,Sir Maxi,J Garritty,R A Fahey,14,5,9.4,Y,N,Y,N,63,231,6f 212y,11,5, Good,79,1,-10,5,4.0,Y,Flat,Turf,69
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),4,6219-09,9,Mr Trevor,A Mullen,Mrs A Duffield,52,5,9.0,N,N,Y,N,59,104,6f 212y,11,5, Good,78,0,-1,6,11.0,Y,Flat,Turf,46
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),6,768-466,6,Mohareb,Alistair Rawlinson,M Appleby,118,7,9.8,N,N,Y,N,67,124,6f 212y,11,5, Good,79,-1,2,7,7.0,Y,Flat,Turf,-
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),2,23170-0,0,First Greyed,David Probert,M Dods,52,5,9.6,N,N,Y,Y,65,118,6f 212y,11,5, Good,79,0,0,8,8.0,Y,Flat,Turf,64
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),11,640-425,5,La Feile,Connor Murtagh,R A Fahey,35,4,9.4,Y,N,Y,N,63,237,6f 212y,11,5, Good,81,1,-2,9,3.0,Y,Flat,Turf,63
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),10,64219-0,0,Spells At Dawn,Jason Hart,Alex French,160,4,9.11,N,N,Y,N,70,106,6f 212y,11,5, Good,75,-1,8,10,10.0,Y,Flat,Turf,56
Haydock,20230707,21:00,Racing TV Profits Back To Racing Handicap (Class 5),8,39013-7,7,Glory And Gold,Barry McHugh,P Morris,67,4,9.8,N,N,Y,N,67,135,6f 212y,11,5, Good,74,0,1,11,6.0,Y,Flat,Turf,45
