Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),6,12,2,Bits And Bobs,B A Curtis,A M Balding,21,2,9.6,N,N,Y,N,82,316,5f 182y,11,2, Good,92,0,-1,8,1.0,N,Flat,Turf,66
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),11,04,4,Eco Power Boy,D Swift,S Spencer,21,2,9.2,N,N,N,N,-,117,5f 182y,11,2, Good,83,0,-1,9,6.0,N,Flat,Turf,43
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),2,-,-,Alfie Boy,Sean Kirrane,T D Easterby,-,2,9.2,N,N,N,N,-,46,5f 182y,11,2, Good,0,0,0,10,10.0,N,Flat,Turf,-
Carlisle,20230708,18:22,Diff-Ability 'Ability Over Disability' EBF Restricted Novice Stakes (GBB Race) (Class 2),9,-,-,Flying Fletcher,J Garritty,R A Fahey,-,2,9.2,N,N,N,N,-,46,5f 182y,11,2, Good,0,0,0,11,11.0,N,Flat,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,134/0U,U,Fizzle Rock,C P Millar,N Slevin,21,6,11.7,N,N,N,N,-,130,2m 4f,18,-, Good,86,0,7,1,10.0,N,Jump,Turf,59
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,27/50-43,3,Winning Mischief,D J O'Keeffe,M Hourigan,33,6,10.13,N,N,N,N,-,142,2m 4f,18,-, Good,115,0,-6,2,9.0,N,Jump,Turf,109
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,620/0-55,5,Sandymount Baby,S F O'Keeffe,Mrs J Harrington,36,6,10.13,N,N,N,N,-,109,2m 4f,18,-, Good,112,0,4,3,11.0,N,Jump,Turf,75
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,517/24-2,2,Miss Fourie,S W Flanagan,Peter Fahey,17,6,11.7,N,N,N,N,-,225,2m 4f,18,-, Good,114,0,4,4,2.0,N,Jump,Turf,99
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,7-033,3,Cullagh Pride,S D Torrens,S Fahey,17,5,10.13,N,N,N,N,105,165,2m 4f,18,-, Good,121,0,2,5,6.0,N,Jump,Turf,90
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,4/342F5-,-,Jumping Susie,B Hayes,J C McConnell,319,5,10.13,N,N,N,N,-,167,2m 4f,18,-, Good,103,0,-2,6,5.0,N,Jump,Turf,60
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,-,-,Tellthemi'mhere,K M Donoghue,Ian Donoghue,53,5,11.7,N,Y,N,N,-,67,2m 4f,18,-, Good,0,0,23,7,15.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,P-5528,8,Lackaneen Mag,M P O'Connor,D Budds,27,5,10.13,N,N,N,N,-,144,2m 4f,18,-, Good,0,0,2,8,8.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,1-,-,Tina Meehan,P Townend,W P Mullins,268,6,11.7,N,N,N,N,-,161,2m 4f,18,-, Good,0,0,3,9,7.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,5522P-2,2,Ginnets Girl,J W Kennedy,G Elliott,28,5,11.7,N,N,N,N,-,263,2m 4f,18,-, Good,115,0,2,10,1.0,N,Jump,Turf,82
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,356-07,7,Millie In Milan,Reserve 2,Peter Fahey,1,7,10.13,N,N,N,N,-,33,2m 4f,18,-, Good,96,0,-4,11,18.0,N,Jump,Turf,62
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,48-,-,Coastguard Lady,D E Mullins,W P Mullins,251,5,10.13,N,N,N,N,-,86,2m 4f,18,-, Good,0,0,-4,12,13.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,40-,-,Mote Park,M J M O'Sullivan,W P Mullins,214,6,10.13,N,N,N,N,-,87,2m 4f,18,-, Good,0,0,1,13,12.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,0-,-,Shoshone Girl,T P Harney,P A Fahy,107,5,10.13,N,N,N,N,-,36,2m 4f,18,-, Good,0,0,-3,14,16.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,31/,/,Gentle And Kind,Rachael Blackmore,H De Bromhead,805,7,10.13,N,N,N,N,-,185,2m 4f,18,-, Good,0,0,-10,15,4.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,4/,/,Michal,L A McKenna,Colm Murphy,433,5,10.13,N,N,N,N,-,86,2m 4f,18,-, Good,0,0,-10,16,14.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,-,-,Sleep Sound,Reserve 1,Peter Fahey,-,5,10.13,N,N,N,N,-,36,2m 4f,18,-, Good,0,0,0,17,17.0,N,Jump,Turf,-
Bellewstown,20230708,18:30,Bar One Racing Guaranteed Multiples All Shops Mares Maiden Hurdle,-,FF6P-23,3,Another Nightmare,Reserve 3,J J Hanlon,48,5,10.13,N,N,N,N,-,186,2m 4f,18,-, Good,0,0,-10,18,3.0,N,Jump,Turf,-
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),3,73,3,I'm So Dizzy,Callum Shepherd,Rae Guest,17,2,9.2,N,N,N,N,-,122,5f 8y,9,4, Good To Firm,84,1,0,1,6.0,N,Flat,Turf,56
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),5,282,2,Fifty Grand Slater,Cam Hardie,Miss A Murphy,12,2,9.7,N,N,N,N,72,168,5f 8y,9,4, Good To Firm,80,0,0,2,2.0,N,Flat,Turf,51
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),7,52,2,Instant Recall,Pierre-Louis Jamin,K R Burke,23,2,9.7,N,N,N,N,-,187,5f 8y,9,4, Good To Firm,82,0,0,3,1.0,N,Flat,Turf,70
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),2,220,0,Fusterlandia,Cieren Fallon,R Hannon,17,2,9.7,N,N,N,N,83,162,5f 8y,9,4, Good To Firm,94,-3,2,4,3.0,N,Flat,Turf,67
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),1,64,4,Mart,Dylan Hogan,M L W Bell,22,2,9.7,N,N,N,N,-,133,5f 8y,9,4, Good To Firm,73,0,3,5,4.0,N,Flat,Turf,48
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),6,37,7,Commander Crouch,Joe Leavy,R Hannon,7,2,9.7,N,N,N,N,-,109,5f 8y,9,4, Good To Firm,65,1,0,6,7.0,N,Flat,Turf,44
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),8,48,8,Budding Poet,Rhys Clutterbuck,Owen Burrows,12,2,9.7,N,N,N,N,-,123,5f 8y,9,4, Good To Firm,36,0,0,7,5.0,N,Flat,Turf,-
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),4,-,-,Nazron,Ray Dawson,R Varian,-,2,9.7,N,N,N,N,-,46,5f 8y,9,4, Good To Firm,0,0,0,8,8.0,N,Flat,Turf,-
Nottingham,20230708,18:42,Follow Us On Twitter At BetRhino Novice Stakes (GBB Race) (Class 4),9,-,-,Piper's Fort,Joshua Bryan,A Watson,-,2,9.7,N,N,N,N,-,46,5f 8y,9,4, Good To Firm,0,0,0,9,9.0,N,Flat,Turf,-
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),7,614172,2,Astapor,Sean Kirrane,J Riches,8,5,9.11,N,N,Y,N,59,226,5f,12,6, Good,70,-1,18,1,4.0,Y,Flat,Turf,56
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),12,4-68352,2,Sixcor,Mark Winn,Miss L A Perratt,15,5,9.8,N,N,Y,N,56,230,5f,12,6, Good,73,0,7,2,3.0,Y,Flat,Turf,59
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),1,0-84734,4,John Kirkup,B A Curtis,D Thompson,16,8,9.11,N,N,Y,Y,59,234,5f,12,6, Good,69,0,7,3,2.0,Y,Flat,Turf,55
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),8,055172,2,Imperial Khan,Laura Coughlan,P T Midgley,9,4,9.8,N,N,Y,N,56,202,5f,12,6, Good,70,0,7,4,5.0,Y,Flat,Turf,54
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),2,9-88360,0,Wade's Magic,Kieran Schofield,T D Easterby,8,6,9.6,N,N,Y,N,54,155,5f,12,6, Good,71,0,-3,5,10.0,Y,Flat,Turf,44
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),11,652335,5,Sharrabang,Amie Waugh,Mrs Stella Barclay,9,7,8.12,N,Y,N,Y,45,196,5f,12,6, Good,70,0,5,6,6.0,Y,Flat,Turf,51
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),6,082737,7,Lancashire Life,S A Gray,Mrs Stella Barclay,9,5,8.12,N,N,N,N,46,100,5f,12,6, Good,69,0,-1,7,12.0,Y,Flat,Turf,41
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),10,759446-,-,Lady Celia,P J McDonald,A D Brown,249,6,9.11,N,N,Y,N,59,178,5f,12,6, Good,68,0,1,8,7.0,Y,Flat,Turf,58
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),3,01-0322,2,Zoom Star,Connor Planas,B Smart,54,5,9.8,N,N,Y,N,56,268,5f,12,6, Good,68,0,2,9,1.0,Y,Flat,Turf,51
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),4,8-56254,4,Borough,Ryan Sexton,I Jardine,9,3,9.7,N,N,N,N,60,159,5f,12,6, Good,69,-2,18,10,8.0,Y,Flat,Turf,33
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),5,46-9227,7,Emeralds Pride,Connor Beasley,M Dods,5,4,9.13,N,N,N,N,61,155,5f,12,6, Good,70,0,3,11,9.0,Y,Flat,Turf,53
Carlisle,20230708,18:52,Every Life Matters 'Suicide Prevention' Handicap (Class 6),9,589-050,0,Somewhere Secret,Mia Nicholls,Adrian Nicholls,35,9,9.7,N,N,Y,Y,55,145,5f,12,6, Good,65,0,7,12,11.0,Y,Flat,Turf,35
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,8610-BP,P,Dont Doubt Me,J P O'Sullivan,P J Rothwell,36,7,11.4,N,N,Y,N,92,201,2m 4f,18,-, Good,102,0,4,1,3.0,Y,Jump,Turf,-
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,05739-3,3,Hand Over Fist,M P O'Connor,H De Bromhead,35,6,11.8,N,N,N,N,96,79,2m 4f,18,-, Good,107,0,9,2,12.0,Y,Jump,Turf,78
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,08493/9,9,Mutadaawel,C M Quirke,N Slevin,12,8,11.7,N,N,N,N,95,131,2m 4f,18,-, Good,102,0,27,3,7.0,Y,Jump,Turf,36
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,31/PP3-U,U,Quickbuck,L A McKenna,J J Lambe,25,6,12.0,N,N,Y,N,102,240,2m 4f,18,-, Good,89,0,3,4,2.0,Y,Jump,Turf,76
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,00-0P,P,Sweet Bonnie,Reserve 3,J P Flavin,17,5,10.12,N,N,N,N,86,55,2m 4f,18,-, Good,83,0,-1,5,17.0,Y,Jump,Turf,56
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,04P-6U6,6,Forest Pump,J Smith,M J Smith,19,6,12.0,N,N,N,N,102,98,2m 4f,18,-, Good,107,0,7,6,11.0,Y,Jump,Turf,81
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,400-0,0,Ace Aussie,E Walsh,J J Hanlon,22,5,11.1,N,N,N,N,98,73,2m 4f,18,-, Good,98,0,30,7,13.0,Y,Jump,Turf,59
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,848/31-3,3,Chapel Street,Sarah Kavanagh,Joseph Hennessy,38,8,11.5,N,N,Y,N,93,255,2m 4f,18,-, Good,104,0,-2,8,1.0,Y,Jump,Turf,94
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,836265-,-,Ask Charlie,A P Kelly,M Hourigan,313,7,11.5,N,N,N,N,93,117,2m 4f,18,-, Good,108,0,7,9,8.0,Y,Jump,Turf,83
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,D3309-8,8,The Great White,M J Molloy,D A McLoughlin,17,9,11.1,N,N,N,N,98,60,2m 4f,18,-, Good,96,0,9,10,15.0,Y,Jump,Turf,37
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,14/665-5,5,Jenny Flex,B W Harvey,G Elliott,64,6,11.4,N,N,N,N,92,133,2m 4f,18,-, Good,96,0,5,11,6.0,Y,Jump,Turf,77
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,000-04D,D,Attitash,Reserve 1,Ian Donoghue,27,8,11.1,N,N,N,N,89,116,2m 4f,18,-, Good,108,0,0,12,9.0,Y,Jump,Turf,93
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,089-626,6,Ciankyle,Reserve 2,P Cluskey,21,12,10.13,Y,N,N,N,87,157,2m 4f,18,-, Good,108,0,-5,13,5.0,Y,Jump,Turf,22
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,00900-,-,On My Bike,K E Buckley,G P Cromwell,118,5,11.4,N,N,N,N,92,60,2m 4f,18,-, Good,97,0,0,14,16.0,Y,Jump,Turf,79
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,073663-,-,Makfils,E A Fitzgerald,Peter Fahey,158,6,11.8,N,N,N,N,96,106,2m 4f,18,-, Good,107,0,19,15,10.0,Y,Jump,Turf,101
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,401F/00-,-,Ben Thomson,Thomas Reilly,J C McConnell,126,7,11.7,N,N,N,N,95,54,2m 4f,18,-, Good,56,0,10,16,18.0,Y,Jump,Turf,34
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,5F82/66-,-,Champagne Vacation,D Moloney,S Aherne,226,8,11.9,N,N,N,N,97,70,2m 4f,18,-, Good,95,0,-4,17,14.0,Y,Jump,Turf,30
Bellewstown,20230708,19:00,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 1),-,400-536,6,Navigator Jack,M J M O'Sullivan,E Griffin,38,6,11.13,N,N,Y,N,101,190,2m 4f,18,-, Good,110,0,1,18,4.0,Y,Jump,Turf,35
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),6,7-26721,1,Hello Me,Harry Burns,Joseph Parr,24,5,10.2,N,N,Y,N,75,283,6f 18y,11,5, Good To Firm,82,0,3,1,2.0,Y,Flat,Turf,58
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),9,5000-47,7,Summer Sands,Cieren Fallon,R A Fahey,14,6,10.0,N,N,Y,N,73,152,6f 18y,11,5, Good To Firm,82,0,-2,2,9.0,Y,Flat,Turf,67
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),2,412462,2,Antiphon,Mohammed Tabti,M Murphy & M Keady,12,4,10.5,N,N,Y,N,78,229,6f 18y,11,5, Good To Firm,82,-1,9,3,4.0,Y,Flat,Turf,70
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),11,21,1,Bondi Bay,Callum Shepherd,Rae Guest,17,3,9.12,N,N,Y,N,77,316,6f 18y,11,5, Good To Firm,82,0,10,4,1.0,Y,Flat,Turf,51
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),3,3-2524,4,Razzam,Ray Dawson,R Varian,54,3,9.7,Y,N,N,N,72,191,6f 18y,11,5, Good To Firm,79,0,0,5,7.0,Y,Flat,Turf,-
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),8,4-07633,3,Shark Two One,Lewis Edmunds,Jessica Macey,9,5,9.1,N,N,Y,N,60,241,6f 18y,11,5, Good To Firm,81,-1,2,6,3.0,Y,Flat,Turf,72
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),10,5337-95,5,Cottam Lane,Alex Jary,N Tinkler,26,5,9.6,N,N,Y,N,65,150,6f 18y,11,5, Good To Firm,80,0,0,7,10.0,Y,Flat,Turf,42
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),7,03-5462,2,Batchelor Boy,Kaiya Fraser,J Gallagher,18,6,9.8,Y,N,Y,N,67,218,6f 18y,11,5, Good To Firm,83,1,-2,8,5.0,Y,Flat,Turf,73
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),5,245438,8,Asadjumeirah,Cam Hardie,A Brittain,8,5,9.1,N,N,Y,Y,69,200,6f 18y,11,5, Good To Firm,84,0,1,9,6.0,Y,Flat,Turf,64
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),1,598563,3,Strong Power,Christian Howarth,Alice Haynes,8,6,10.0,N,N,Y,N,73,184,6f 18y,11,5, Good To Firm,79,-1,10,10,8.0,Y,Flat,Turf,65
Nottingham,20230708,19:12,Premier League Offers At Rhino.Bet Handicap (Class 5),4,42-1277,7,Ertebat,Pierre-Louis Jamin,H Palmer,18,3,9.12,N,N,Y,N,77,121,6f 18y,11,5, Good To Firm,81,-1,10,11,11.0,Y,Flat,Turf,57
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),5,4,4,Fifth Harmonic,P J McDonald,James Horton,24,3,9.2,N,N,N,N,-,106,1m 3f 39y,9,5, Good,77,-3,1,1,3.0,N,Flat,Turf,67
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),9,2,2,Let Life Happen,B A Curtis,Sir Michael Stoute,24,3,9.2,N,N,N,N,-,151,1m 3f 39y,9,5, Good,80,0,1,2,1.0,N,Flat,Turf,-
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),6,45256-4,4,Night Life,J Garritty,M Walford,29,3,9.2,N,N,N,N,69,123,1m 3f 39y,9,5, Good,74,0,0,3,2.0,N,Flat,Turf,58
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),8,47-,-,Run Simba,Callum Rodriguez,K R Burke,283,3,9.2,N,N,N,N,-,96,1m 3f 39y,9,5, Good,72,-1,0,4,5.0,N,Flat,Turf,44
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),3,05,5,Spiced Rum,Ryan Sexton,R Menzies,17,3,9.2,N,N,N,N,-,103,1m 3f 39y,9,5, Good,56,0,2,5,4.0,N,Flat,Turf,-
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),7,7,7,Lady Bracken,A Mullen,Charlie Johnston,24,3,9.2,N,N,N,N,-,56,1m 3f 39y,9,5, Good,42,0,1,6,8.0,N,Flat,Turf,-
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),2,70,0,Alanine,Sean Kirrane,J J Davies,17,4,9.13,N,N,N,N,-,73,1m 3f 39y,9,5, Good,54,0,5,7,7.0,N,Flat,Turf,-
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),4,-,-,Riccirella,Connor Beasley,M Dods,12,5,9.13,N,N,N,N,-,77,1m 3f 39y,9,5, Good,0,0,-13,8,6.0,N,Flat,Turf,-
Carlisle,20230708,19:22,Lake District Calvert Trust Maiden Fillies' Stakes (GBB Race) (Class 5),1,-,-,Wilding,S A Gray,K R Burke,-,3,9.2,N,N,N,N,-,46,1m 3f 39y,9,5, Good,0,0,0,9,9.0,N,Flat,Turf,-
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,P/F47-12,2,Top Line Tommy,M P O'Connor,E J O'Grady,29,7,12.0,N,N,N,N,102,213,2m 4f,18,-, Good,102,0,-2,1,3.0,Y,Jump,Turf,-
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,661/000-,-,Virtual Hug,L A McKenna,C O'Dwyer,14,5,12.0,N,N,N,N,102,47,2m 4f,18,-, Good,96,0,35,2,16.0,Y,Jump,Turf,73
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,3880-83,3,Joshua Chamberlain,Thomas Reilly,G Keane,21,6,11.9,N,N,N,N,97,98,2m 4f,18,-, Good,109,0,9,3,9.0,Y,Jump,Turf,87
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,0063/5-8,8,Queenie Newall,K E Buckley,G P Cromwell,50,5,11.11,N,N,N,N,99,96,2m 4f,18,-, Good,105,0,6,4,10.0,Y,Jump,Turf,79
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,150/000-,-,Make The Switch,J P O'Sullivan,G A Kingston,22,8,11.7,N,N,Y,N,95,113,2m 4f,18,-, Good,98,0,23,5,6.0,Y,Jump,Turf,34
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,00F00-0,0,Roi De Dubai,B W Harvey,J C McConnell,50,11,11.9,N,N,Y,Y,97,57,2m 4f,18,-, Good,109,0,2,6,15.0,Y,Jump,Turf,71
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,0FPP-PP,P,Shamad,Reserve 3,N Slevin,22,9,10.12,N,N,N,N,86,30,2m 4f,18,-, Good,100,0,15,7,17.0,Y,Jump,Turf,83
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,68U-323,3,Hidalgo Des Mottes,M J M O'Sullivan,E Griffin,17,6,11.12,N,N,N,N,100,230,2m 4f,18,-, Good,107,0,6,8,1.0,Y,Jump,Turf,81
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,3F47-73,3,Our Bobby,E Walsh,J M Burke,46,6,11.9,N,N,N,N,97,79,2m 4f,18,-, Good,111,0,7,9,12.0,Y,Jump,Turf,83
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,1420-35,5,Inforapenny,M M McDonagh,M Fahey,17,7,11.9,N,N,N,Y,97,181,2m 4f,18,-, Good,109,0,9,10,4.0,Y,Jump,Turf,94
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,8197-96,6,Cassarina Gold,J Smith,M J Smith,25,6,11.7,N,N,N,N,95,101,2m 4f,18,-, Good,101,0,5,11,8.0,Y,Jump,Turf,33
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,900/9-9,9,Millies Dream,Reserve 1,G P Cromwell,43,5,11.1,N,N,N,N,89,60,2m 4f,18,-, Good,92,0,-8,12,14.0,Y,Jump,Turf,-
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,984-6P,P,Mosaaheb,Reserve 2,J J Hanlon,39,5,11.0,N,N,N,N,88,137,2m 4f,18,-, Good,102,0,-8,13,5.0,Y,Jump,Turf,-
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,000-020,0,Serpolette,C M Quirke,E D Delany,27,8,11.4,N,N,N,Y,92,215,2m 4f,18,-, Good,108,0,-4,14,2.0,Y,Jump,Turf,92
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,767/50P-,-,Famous Agent,T P Harney,Liz Doyle,191,5,11.7,N,N,N,N,95,96,2m 4f,18,-, Good,97,0,2,15,11.0,Y,Jump,Turf,68
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,115/0P0-,-,Baltinglass Hill,P J O'Hanlon,P J Rothwell,100,6,11.7,N,N,N,N,95,61,2m 4f,18,-, Good,100,0,5,16,13.0,Y,Jump,Turf,-
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,01/90-,-,Spoiled Rotten,A P Kelly,G Elliott,136,6,12.0,N,N,N,N,102,25,2m 4f,18,-, Good,98,0,3,17,18.0,Y,Jump,Turf,42
Bellewstown,20230708,19:30,Adare Manor Opportunity Handicap Hurdle (80-102) (Div 2),-,07/403P-,-,Ballycastle Girl,C L Walsh,Jennifer Monaghan,99,11,11.4,N,Y,N,N,92,102,2m 4f,18,-, Good,97,0,1,18,7.0,Y,Jump,Turf,60
Nottingham,20230708,19:42,Download The Rhino.Bet App 'Confined' Classified Stakes (Class 5),2,340-51,1,Flight Of Angels,Oliver Stammers,Charlie Johnston,25,3,9.2,N,N,Y,N,74,246,1m 2f 50y,4,5, Good To Firm,91,0,-4,1,2.0,N,Flat,Turf,71
